term,campus,subject,catalog_number,section,class_number,course_title,topic,component,career,meeting_days,meeting_times,meeting_location,instructor,seats_available,seats_total,waitlist_available,status,academic_session,meeting_dates,notes,detail_url,retrieved_at,related_to
Fall 2026,University Park,MATH,4,001,22843,Intermediate Algebra,,LEC,UGRD,T Th,4:35 PM-5:50 PM,Chambers Bldg 111,John Correll,9,65,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029223&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=22843&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,4,002,23478,Intermediate Algebra,,LEC,UGRD,M W F,4:40 PM-5:30 PM,Chambers Bldg 111,Brandon Schadle,27,65,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029223&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23478&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,World Campus,MATH,4,001,21425,Intermediate Algebra,,LEC,UGRD,WEB,,,"Joan Smeltzer, Steven Hair",4,5,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029223&CRSE_OFFER_NBR=19&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21425&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,001,21097,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W F,8:00 AM-8:50 AM,Boucke Bldg 106,Russell Lee,12,40,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21097&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,002,21151,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W F,8:00 AM-8:50 AM,Nursing Sciences Bldg 322,Yukun Cai,19,40,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21151&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,003,21194,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W F,9:05 AM-9:55 AM,Osmond Lab 105,Wei-Chun Wang,6,40,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21194&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,005,21222,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Osmond Lab 110,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21222&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,006,21224,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Elec Eng West 225,Russell Lee,11,40,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21224&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,007,21227,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W F,11:15 AM-12:05 PM,Huck Life Sciences Bldg 011,Feiyang Lu,7,40,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21227&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,008,21251,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W F,11:15 AM-12:05 PM,Thomas Bldg 215,Flora Benedek,4,40,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21251&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,009,21252,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W F,12:20 PM-1:10 PM,Willard Bldg 165,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21252&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,010,21253,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Health and Hum Dev 359,Zheng Xu,4,40,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21253&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,011,21254,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Osmond Lab 109,Jonathan Dunay,7,40,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21254&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,013,23207,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W F,2:30 PM-3:20 PM,Nursing Sciences Bldg 316,Zheng Xu,2,40,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23207&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,014,23489,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W F,2:30 PM-3:20 PM,Thomas Bldg 215,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23489&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,015,23493,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W,3:35 PM-4:25 PM,Buckhout Lab 112,Joseph Miller,51,147,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,"Click Enroll to select the related discussion, laboratory, lecture, and/or recitation.",https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23493&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,017,23680,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W F,3:35 PM-4:25 PM,Business Bldg 102,Jonathan Dunay,5,30,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23680&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,018,23681,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,M W F,4:40 PM-5:30 PM,Ag Science & Industries 107,Jonathan Dunay,7,30,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23681&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,21,019R,28886,College Algebra with Analytic Geometry with Applications I,,REC,UGRD,F,10:10 AM-11:00 AM,Osmond Lab 109,Caleb Thompson,9,45,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23493&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,23493
Fall 2026,University Park,MATH,21,020R,28888,College Algebra with Analytic Geometry with Applications I,,REC,UGRD,F,1:25 PM-2:15 PM,Osmond Lab 106,Caleb Thompson,13,45,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23493&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,23493
Fall 2026,University Park,MATH,21,021R,28889,College Algebra with Analytic Geometry with Applications I,,REC,UGRD,F,3:35 PM-4:25 PM,Nursing Sciences Bldg 323,Caleb Thompson,17,45,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23493&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,23493
Fall 2026,World Campus,MATH,21,001,21120,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,WEB,,,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=19&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21120&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,World Campus,MATH,21,002,22390,College Algebra with Analytic Geometry with Applications I,,LEC,UGRD,WEB,,,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029239&CRSE_OFFER_NBR=19&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=22390&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,22,001R,21397,College Algebra With Analytic Geometry and Applications II,,REC,UGRD,F,8:00 AM-8:50 AM,Willard Bldg 165,Yue Tian,11,45,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029241&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26832&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26832
Fall 2026,University Park,MATH,22,002R,21433,College Algebra With Analytic Geometry and Applications II,,REC,UGRD,F,8:00 AM-8:50 AM,Elec Eng East 123,Ruixin Li,8,45,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029241&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26833&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26833
Fall 2026,University Park,MATH,22,004R,21460,College Algebra With Analytic Geometry and Applications II,,REC,UGRD,F,9:05 AM-9:55 AM,Willard Bldg 165,Yue Tian,2,45,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029241&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26833&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26833
Fall 2026,University Park,MATH,22,005R,21462,College Algebra With Analytic Geometry and Applications II,,REC,UGRD,F,10:10 AM-11:00 AM,Nursing Sciences Bldg 316,Haoyuan Luo,2,45,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029241&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26833&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26833
Fall 2026,University Park,MATH,22,007R,21464,College Algebra With Analytic Geometry and Applications II,,REC,UGRD,F,11:15 AM-12:05 PM,Wagner Bldg 305,Ruixin Li,17,45,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029241&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26832&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26832
Fall 2026,University Park,MATH,22,008R,21490,College Algebra With Analytic Geometry and Applications II,,REC,UGRD,F,11:15 AM-12:05 PM,Osmond Lab 103,Maxwell Black,2,45,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029241&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26834&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26834
Fall 2026,University Park,MATH,22,013R,23535,College Algebra With Analytic Geometry and Applications II,,REC,UGRD,F,2:30 PM-3:20 PM,Willard Bldg 373,Maxwell Black,9,45,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029241&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26834&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26834
Fall 2026,University Park,MATH,22,015R,26831,College Algebra With Analytic Geometry and Applications II,,REC,UGRD,F,3:35 PM-4:25 PM,Willard Bldg 165,Maxwell Black,35,45,,Open,Regular Academic Session,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029241&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=26834&SSR_COMPONENT=LEC,2026-08-20T09:53:18-04:00,26834
